DATE; Széllökés; Fényegység; Napelem töltőfeszültség; Szélirány; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Levegő-hőmérséklet; Besugárzás; Talajnedvesség 90 cm; Levélnedvesség; Légnyomás; Belső akkufeszültség; Szélsebesség; Levegő-páratartalom; Fagy; Csapadék; Külső akkufeszültség; Talajhőmérséklet 0 cm
2021-01-21 22:00:00; 1,00000; 653,16670;   0,00000; 232,79443;-9999,00000;  28,32500;  32,84699;   3,72500;   0,00000;  31,89499;   0,00000; 998,85840;   4,24067;   0,00000;  84,67084;-9999,00000;   0,00000;  12,75508;   1,80000
2021-01-20 16:00:00; 3,16667; 333,58334;   0,01467; 214,69742;-9999,00000;  28,31418;  33,19318;   4,76667;   0,00000;  31,76518;   0,00000;1003,00830;   4,24925;   0,33333;  80,79667;-9999,00000;   0,00000;  12,82208;   0,85455
2021-01-20 17:00:00; 5,33333;   0,00000;   0,00000; 238,87155;-9999,00000;  28,32500;  33,14449;   3,65833;   0,00000;  31,88508;   0,00000;1003,15010;   4,24725;   1,25000;  83,84167;-9999,00000;   0,00000;  12,79575;   0,80000
2021-01-20 18:00:00; 5,81818;   1,16667;   0,00000; 203,19318;-9999,00000;  28,32500;  33,08499;   4,59091;   0,00000;  31,89499;   0,00000;1003,35455;   4,24667;   1,27273;  79,59545;-9999,00000;   0,00000;  12,78275;   0,70833
2021-01-20 11:00:00; 10,36364;3895,00000;  21,87908; 262,91837;-9999,00000;  28,29254;  33,13908;   9,02500; 297,72726;  31,51636;   0,00000;1002,94995;   4,25542;   3,63636;  75,69334;-9999,00000;   0,00000;  13,48867;   0,05455
2021-01-20 12:00:00; 9,83333;3895,00000;  20,55233; 276,31964;-9999,00000;  28,32500;  33,26349;   9,73333; 233,75000;  31,65699;   0,00000;1002,50836;   4,25383;   4,08333;  73,76415;-9999,00000;   0,00000;  13,49225;   0,28333
2021-01-20 13:00:00; 6,58333;3895,00000;  20,24300; 271,51050;-9999,00000;  28,32500;  33,25358;   9,59091; 168,33333;  31,75616;   0,00000;1002,26373;   4,25475;   1,33333;  75,40818;-9999,00000;   0,00000;  13,47866;   0,57500
2021-01-20 21:00:00; 9,00000;1942,58340;   0,00000; 209,87996;-9999,00000;  28,32500;  33,08499;   3,13333;   0,00000;  31,89499;   0,00000;1003,14990;   4,24300;   3,18182;  81,08250;-9999,00000;   0,00000;  12,74683;   0,54167
2021-01-20 22:00:00; 9,50000; 805,75000;   0,00000; 212,60690;-9999,00000;  28,32500;  33,08499;   3,28182;   0,00000;  31,96441;   0,00000;1002,83636;   4,24142;   4,08333;  80,38999;-9999,00000;   0,00000;  12,73775;   0,47500
2021-01-20 09:00:00; 10,33333;3895,00000;  20,77333; 272,14844;-9999,00000;  28,20600;  32,73792;   4,69167; 172,91667;  31,41900;   0,00000;1004,30830;   4,25575;   4,58333;  82,59667;-9999,00000;   0,00000;  13,51717;  -0,10000
2021-01-20 08:00:00; 0,81818;3895,00000;  16,99408; 222,12706;-9999,00000;  28,20600;  32,72800;   3,04545;  83,75000;  31,39916;   0,41667;1004,21820;   4,23550;   0,00000;  85,28727;-9999,00000;   0,00000;  13,12317;  -0,10000
2021-01-20 10:00:00; 14,50000;3895,00000;  20,94092; 269,77628;-9999,00000;  28,20600;  32,92633;   7,17500; 273,75000;  31,51816;   0,00000;1003,58344;   4,25442;   6,58333;  79,40417;-9999,00000;   0,00000;  13,57433;  -0,03333
2021-01-20 03:00:00; 2,18182; 161,08333;   0,00000; 268,34552;-9999,00000;  28,20600;  32,63063;   0,42500;   0,00000;  31,26754;   0,00000;1002,64996;   4,23692;   0,36364;  87,83916;-9999,00000;   0,00000;  12,71017;  -0,10000
2021-01-20 04:00:00; 2,25000; 324,58334;   0,00000; 271,88580;-9999,00000;  28,20600;  32,65858;   0,77273;   0,00000;  31,29999;   0,00000;1002,90910;   4,23417;   0,00000;  88,13000;-9999,00000;   0,00000;  12,69175;  -0,10000
2021-01-20 05:00:00; 3,81818; 188,00000;   0,11925; 269,03088;-9999,00000;  28,20600;  32,72800;   1,11667;   0,00000;  31,29999;   0,00000;1003,15840;   4,23508;   0,09091;  87,23417;-9999,00000;   0,00000;  12,68908;  -0,10000
2021-01-20 06:00:00; 3,66667;2418,16670;  10,31308; 259,83765;-9999,00000;  28,20600;  32,72800;   1,00833;   6,81818;  31,29999;   0,00000;1003,59174;   4,23383;   0,16667;  88,69916;-9999,00000;   0,00000;  12,67517;  -0,10000
2021-01-20 19:00:00; 8,58333;1453,58340;   0,00000; 195,00490;-9999,00000;  28,32500;  33,08499;   3,93333;   0,00000;  31,89499;   0,00000;1003,34990;   4,24517;   2,08333;  79,72750;-9999,00000;   0,00000;  12,76950;   0,63333
2021-01-20 20:00:00; 6,66667;   1,58333;   0,00000; 202,36684;-9999,00000;  28,32500;  33,08499;   2,96667;   0,00000;  31,89499;   0,00000;1003,28340;   4,24425;   1,25000;  82,20417;-9999,00000;   0,00000;  12,75075;   0,60000
2021-01-19 23:00:00; 7,00000;   0,00000;   0,00000; 272,81067;-9999,00000;  28,20600;  32,60900;   0,66667;   0,00000;  31,18100;   0,00000;1002,49170;   4,24025;   1,66667;  83,89500;-9999,00000;   0,00000;  12,73775;  -0,10000
2021-01-20 00:00:00; 8,63636; 963,66670;   0,00000; 276,49286;-9999,00000;  28,20600;  32,60900;   0,79091;   0,00000;  31,18100;   0,00000;1002,04553;   4,23867;   3,18182;  84,35545;-9999,00000;   0,00000;  12,72992;  -0,10000
2021-01-20 01:00:00; 10,41667;1622,91660;   0,00000; 270,08545;-9999,00000;  28,20600;  32,60900;   0,80833;   0,00000;  31,18100;   0,00000;1002,02510;   4,23867;   4,33333;  85,44916;-9999,00000;   0,00000;  12,72175;  -0,10000
2021-01-20 02:00:00; 6,25000; 481,00000;   0,00000; 263,88750;-9999,00000;  28,20600;  32,61892;   0,55000;   0,00000;  31,19091;   0,00000;1002,39166;   4,23808;   1,08333;  87,13333;-9999,00000;   0,00000;  12,71258;  -0,10000
2021-01-20 07:00:00; 6,41667;3895,00000;  16,68592; 273,61102;-9999,00000;  28,20600;  32,72800;   2,02500;  35,00000;  31,29999;   1,66667;1003,89166;   4,23400;   1,83333;  87,34585;-9999,00000;   0,00000;  12,67025;  -0,10000
2021-01-20 14:00:00; 6,58333;3895,00000;  17,25633; 274,53810;-9999,00000;  28,32500;  33,20399;   8,46667;  55,83333;  31,77600;   0,00000;1002,51660;   4,25183;   1,75000;  78,01583;-9999,00000;   0,00000;  13,07642;   0,83333
2021-01-20 15:00:00; 0,54545;2736,16670;   9,65767; 226,74400;-9999,00000;  28,32500;  33,20399;   5,66667;   7,50000;  31,77600;   0,00000;1002,81665;   4,25075;   0,00000;  81,86584;-9999,00000;   0,00000;  12,85875;   0,90000
2021-01-18 23:00:00; 2,00000;   0,00000;   0,00000; 258,76636;-9999,00000;  27,84900;  30,70499;  -2,68182;   0,00000;  30,79425;   5,45455;1009,59080;   4,23908;   0,08333;  90,50274;-9999,00000;   0,00000;  12,70042;  -0,10000
2021-01-19 22:00:00; 6,25000; 324,58334;   0,00000; 272,59094;-9999,00000;  28,20600;  32,60900;   0,88333;   0,00000;  31,16116;   0,00000;1003,09174;   4,24100;   1,50000;  82,69000;-9999,00000;   0,00000;  12,74300;  -0,10000
2021-01-19 21:00:00; 7,81818; 481,16666;   0,00000; 269,66350;-9999,00000;  28,20600;  32,60900;   1,00909;   0,00000;  31,07192;   0,00000;1003,37280;   4,24225;   2,36364;  80,87637;-9999,00000;   0,00000;  12,75433;  -0,10000
2021-01-19 20:00:00; 5,33333;   0,00000;   0,00000; 270,36887;-9999,00000;  28,20600;  32,60900;   0,66667;   0,00000;  31,06200;   0,00000;1003,78340;   4,24442;   1,50000;  83,61500;-9999,00000;   0,00000;  12,76342;  -0,10000
2021-01-19 19:00:00; 6,81818;   0,16667;   0,00000; 227,95135;-9999,00000;  28,20600;  32,60900;   1,16667;   0,00000;  31,06200;   0,00000;1003,94995;   4,24483;   1,27273;  81,39666;-9999,00000;   0,00000;  12,77100;  -0,10000
2021-01-19 18:00:00; 4,91667; 652,91670;   0,00000; 215,43198;-9999,00000;  28,20600;  32,60900;   0,89167;   0,00000;  31,06200;   0,00000;1004,65840;   4,24625;   0,50000;  83,43999;-9999,00000;   0,00000;  12,78450;  -0,10000
2021-01-19 17:00:00; 2,33333;   2,83333;   0,00000; 247,79272;-9999,00000;  28,20600;  32,60900;   0,67273;   0,00000;  31,04217;   0,00000;1005,26370;   4,24717;   0,08333;  85,59272;-9999,00000;   0,00000;  12,80583;  -0,10000
2021-01-18 18:00:00; 1,08333; 958,41670;   0,00000; 264,31226;-9999,00000;  27,84900;  30,58600;  -2,36667;   0,00000;  30,82400;   5,00000;1009,28340;   4,24458;   0,00000;  88,44666;-9999,00000;   0,00000;  12,76692;  -0,10000
2021-01-18 19:00:00; 1,58333;   0,00000;   0,00000; 265,63544;-9999,00000;  27,84900;  30,66172;  -2,46667;   0,00000;  30,82400;   5,00000;1009,31665;   4,24292;   0,00000;  88,38166;-9999,00000;   0,00000;  12,74883;  -0,10000
2021-01-18 20:00:00; 1,00000; 324,58334;   0,00000; 266,01926;-9999,00000;  27,84900;  30,70499;  -2,46364;   0,00000;  30,82400;   5,00000;1009,37280;   4,24208;   0,09091;  89,12910;-9999,00000;   0,00000;  12,73117;  -0,10000
2021-01-18 22:00:00; 1,36364; 649,16670;   0,00000; 256,92523;-9999,00000;  27,84900;  30,70499;  -2,27500;   0,00000;  30,82400;   4,58333;1009,68335;   4,23975;   0,00000;  89,71833;-9999,00000;   0,00000;  12,70650;  -0,10000
2021-01-18 15:00:00; 0,81818;1768,33340;   5,42350; 267,05500;-9999,00000;  27,93825;  30,58600;  -2,28333;   1,66667;  30,82400;   5,00000;1008,80000;   4,24833;   0,00000;  83,28584;-9999,00000;   0,00000;  12,83875;  -0,10000
2021-01-18 16:00:00; 0,66667; 334,50000;   0,00092; 271,23047;-9999,00000;  27,87063;  30,58600;  -2,47273;   0,00000;  30,82400;   5,45455;1008,90910;   4,24642;   0,00000;  85,85545;-9999,00000;   0,00000;  12,80367;  -0,10000
2021-01-18 17:00:00; 0,36364;   0,25000;   0,00000; 266,74250;-9999,00000;  27,86883;  30,58600;  -2,32500;   0,00000;  30,82400;   5,00000;1009,20825;   4,24617;   0,00000;  87,57584;-9999,00000;   0,00000;  12,78383;  -0,10000
2021-01-18 14:00:00; 2,41667;3895,00000;  15,86792; 266,94293;-9999,00000;  27,96800;  30,51658;  -1,77500;  30,00000;  30,80417;   5,00000;1008,52510;   4,25058;   0,00000;  78,80083;-9999,00000;   0,00000;  12,92467;  -0,10000
2021-01-18 12:00:00; 8,18182;3895,00000;  19,36558; 311,82920;-9999,00000;  27,96800;  30,46700;  -1,75000; 158,33333;  30,82400;   5,00000;1008,25000;   4,25850;   1,72727;  76,99500;-9999,00000;   0,00000;  13,68017;  -0,10000
2021-01-18 13:00:00; 3,75000;3895,00000;  17,25425; 287,00214;-9999,00000;  27,96800;  30,46700;  -1,47273;  96,36364;  30,82400;   5,00000;1008,30000;   4,25392;   0,08333;  75,89909;-9999,00000;   0,00000;  13,34550;  -0,10000
2021-01-18 10:00:00; 6,18182;3895,00000;  20,51317; 310,14346;-9999,00000;  27,96800;  30,46700;  -1,98333; 195,00000;  30,82400;   4,58333;1008,86664;   4,25942;   1,09091;  74,46500;-9999,00000;   0,00000;  13,85892;  -0,10000
2021-01-18 11:00:00; 7,91667;3895,00000;  18,82458; 315,30624;-9999,00000;  27,96800;  30,46700;  -2,04167; 158,75000;  30,82400;   5,00000;1008,64996;   4,25392;   1,58333;  75,62334;-9999,00000;   0,00000;  13,59392;  -0,10000
2021-01-18 07:00:00; 0,00000;3895,00000;  19,46833; 324,10577;-9999,00000;  27,96800;  30,65541;  -9,61818;  88,33334;  30,82400;   0,00000;1009,56370;   4,23442;   0,00000;  88,01273;-9999,00000;   0,00000;  13,52375;  -0,10000
2021-01-18 08:00:00; 1,58333;3895,00000;  19,86550; 300,05774;-9999,00000;  27,96800;  30,57608;  -4,55000; 171,66667;  30,82400;   0,00000;1009,22504;   4,26117;   0,00000;  80,37501;-9999,00000;   0,01808;  14,12750;  -0,10000
2021-01-18 09:00:00; 4,16667;3895,00000;  20,81842; 307,84338;-9999,00000;  27,96800;  30,46700;  -2,95455; 153,18182;  30,82400;   0,00000;1009,29083;   4,24883;   0,25000;  79,20273;-9999,00000;   0,00000;  13,72025;  -0,10000
2021-01-18 03:00:00; 0,00000; 149,91667;   0,00000; 324,04712;-9999,00000;  27,94816;  30,96283; -11,47500;   0,00000;  30,79425;   0,00000;1008,68335;   4,22217;   0,00000;  91,29833;-9999,00000;   0,00000;  12,46050;  -0,10000
2021-01-18 04:00:00; 0,00000; 326,41666;   0,00000; 324,10577;-9999,00000;  27,96800;  30,91054; -12,12727;   0,00000;  30,82400;   0,00000;1008,64545;   4,22283;   0,00000;  90,77364;-9999,00000;   0,00000;  12,44741;  -0,10000
2021-01-19 16:00:00; 2,81818;   0,58333;   0,00875; 200,17943;-9999,00000;  28,20600;  32,60900;   0,96667;   0,00000;  30,94299;   0,00000;1005,50836;   4,24917;   0,27273;  83,99000;-9999,00000;   0,00000;  12,83183;  -0,10000
2021-01-19 15:00:00; 3,83333;2696,08330;   8,23817; 227,37338;-9999,00000;  28,20600;  32,59908;   1,31667;   5,41667;  30,94299;   0,00000;1005,65826;   4,25000;   0,33333;  83,88418;-9999,00000;   0,00000;  12,86592;  -0,10000
2021-01-19 14:00:00; 1,83333;3895,00000;  16,81900; 210,81206;-9999,00000;  28,16633;  32,40075;   2,27500;  61,66667;  30,89342;   0,00000;1006,02510;   4,25233;   0,00000;  82,95416;-9999,00000;   0,00000;  13,10900;  -0,10000
2021-01-19 13:00:00; 2,36364;3895,00000;  17,58717; 217,88416;-9999,00000;  27,83908;  31,91483;   3,38182; 126,25000;  30,82400;   0,00000;1006,11820;   4,25592;   0,00000;  77,79363;-9999,00000;   0,00000;  13,46408;  -0,10000
2021-01-19 12:00:00; 6,41667;3895,00000;  20,84783; 276,09520;-9999,00000;  27,73000;  31,21345;   3,75833; 213,63637;  30,82400;   0,00000;1006,59174;   4,26125;   0,91667;  75,21084;-9999,00000;   0,00000;  13,69425;  -0,10000
2021-01-19 11:00:00; 5,08333;3895,00000;  21,84675; 249,82928;-9999,00000;  27,73000;  30,71491;   3,22500; 260,83334;  30,82400;   0,00000;1007,34160;   4,26000;   0,58333;  76,07501;-9999,00000;   0,03617;  13,71933;  -0,10000
2021-01-19 10:00:00; 6,54545;3895,00000;  19,63075; 264,96990;-9999,00000;  27,73992;  30,58600;   1,28333; 170,00000;  30,78433;   4,16667;1008,19995;   4,25692;   1,18182;  79,72417;-9999,00000;   0,00000;  13,62025;  -0,10000
2021-01-19 09:00:00; 5,58333;3895,00000;  19,72067; 268,93988;-9999,00000;  27,78950;  30,58600;   0,64545; 180,83333;  30,70499;   5,00000;1008,90000;   4,25625;   0,58333;  78,73182;-9999,00000;   0,01808;  13,67650;  -0,10000
2021-01-19 08:00:00; 5,09091;3895,00000;  20,16667; 255,99939;-9999,00000;  27,84900;  30,64009;  -0,30000; 160,90909;  30,71581;   4,58333;1009,09160;   4,25008;   0,45455;  81,71917;-9999,00000;   0,00000;  13,50967;  -0,10000
2021-01-19 07:00:00; 2,16667;3895,00000;  16,80925; 243,33215;-9999,00000;  27,84900;  30,70499;  -1,48333;  45,41667;  30,70499;   5,00000;1009,26660;   4,23258;   0,00000;  86,57083;-9999,00000;   0,00000;  12,70100;  -0,10000
2021-01-19 06:00:00; 0,75000;2543,58330;  10,71233; 229,38618;-9999,00000;  27,84900;  30,70499;  -1,85000;   5,83333;  30,70499;   5,45455;1009,25830;   4,23392;   0,00000;  88,95334;-9999,00000;   0,00000;  12,57183;  -0,10000
2021-01-19 05:00:00; 1,63636;  11,75000;   0,12508; 267,28934;-9999,00000;  27,84900;  30,70499;  -2,11818;   0,00000;  30,70499;   5,00000;1009,24550;   4,23467;   0,00000;  89,16091;-9999,00000;   0,00000;  12,59533;  -0,10000
2021-01-19 04:00:00; 2,50000; 398,16666;   0,00000; 266,39310;-9999,00000;  27,84900;  30,70499;  -2,80000;   0,00000;  30,70499;   5,00000;1009,04156;   4,23367;   0,08333;  90,61334;-9999,00000;   0,00000;  12,60242;  -0,10000
2021-01-19 03:00:00; 1,63636;   0,75000;   0,00000; 261,52954;-9999,00000;  27,84900;  30,70499;  -3,22500;   0,00000;  30,70499;   5,00000;1009,03340;   3,99842;   0,00000;  90,73251;-9999,00000;   0,00000;  12,51167;  -0,10000
2021-01-19 02:00:00; 4,25000; 652,91670;   0,00000; 256,52136;-9999,00000;  27,84900;  30,80417;  -4,04545;   0,00000;  30,70499;   5,00000;1009,33636;   4,23733;   0,41667;  89,50092;-9999,00000;   0,00000;  12,64575;  -0,10000
2021-01-19 01:00:00; 3,58333;   0,00000;   0,00000; 263,87186;-9999,00000;  27,84900;  30,82400;  -4,69167;   0,00000;  30,70499;   5,00000;1009,62494;   4,23792;   0,41667;  89,42750;-9999,00000;   0,00000;  12,66950;  -0,10000
2021-01-19 00:00:00; 4,63636; 165,50000;   0,00000; 263,91028;-9999,00000;  27,84900;  30,71491;  -2,78333;   0,00000;  30,77441;   5,00000;1009,56665;   4,23825;   0,09091;  89,45584;-9999,00000;   0,00000;  12,68475;  -0,10000
2021-01-17 23:00:00; 2,16667;   0,08333;   0,00000; 322,75610;-9999,00000;  27,96800;  31,31983;  -7,82727;   0,00000;  30,91325;   0,00000;1008,12730;   4,22533;   0,00000;  91,70908;-9999,00000;   0,00000;  12,50042;   0,00000
2021-01-18 21:00:00; 1,41667;   0,08333;   0,00000; 263,99720;-9999,00000;  27,84900;  30,70499;  -2,38333;   0,00000;  30,81408;   5,00000;1009,53340;   4,23992;   0,08333;  89,79250;-9999,00000;   0,00000;  12,72000;  -0,10000
2021-01-18 06:00:00; 0,00000;3146,58330;  11,72967; 324,07620;-9999,00000;  27,96800;  30,71581; -13,44167;   7,72727;  30,82400;   0,00000;1009,40826;   4,22158;   0,00000;  89,38000;-9999,00000;   0,00000;  12,42983;  -0,10000
2021-01-18 05:00:00; 0,00000;  36,50000;   0,28158; 324,10577;-9999,00000;  27,96800;  30,82400; -13,35833;   0,00000;  30,82400;   0,00000;1009,00830;   4,22192;   0,00000;  90,21833;-9999,00000;   0,00000;  12,43958;  -0,10000
2021-01-18 00:00:00; 1,00000;   0,00000;   0,00000; 323,14673;-9999,00000;  27,96800;  31,23509;  -8,01667;   0,00000;  30,89972;   0,00000;1008,49994;   4,22458;   0,00000;  89,19000;-9999,00000;   0,00000;  12,49342;   0,00000
2021-01-18 01:00:00; 0,00000;  10,00000;   0,00000; 324,10577;-9999,00000;  27,96800;  31,18100; -10,11667;   0,00000;  30,83392;   0,00000;1008,60834;   4,22308;   0,00000;  90,15500;-9999,00000;   0,00000;  12,48808;  -0,00833
2021-01-18 02:00:00; 0,00000;   0,08333;   0,00000; 324,04138;-9999,00000;  27,96800;  31,06200; -11,61818;   0,00000;  30,82400;   0,00000;1008,83630;   4,22308;   0,00000;  90,96454;-9999,00000;   0,00000;  12,47008;  -0,05455
2021-01-17 21:00:00; 0,09091;   0,00000;   0,00000; 300,76083;-9999,00000;  27,90309;  31,50554;  -7,30000;   0,00000;  30,94299;   0,00000;1007,55460;   4,22517;   0,00000;  94,16546;-9999,00000;   0,00000;  12,52092;   0,00000
2021-01-17 22:00:00; 1,00000; 349,58334;   0,00000; 343,10860;-9999,00000;  27,96800;  31,41900;  -8,05833;   0,00000;  30,92316;   0,00000;1007,89996;   4,22517;   0,00000;  92,13000;-9999,00000;   0,00000;  12,50900;   0,00000
2021-01-17 19:00:00; 0,27273;   0,00000;   0,00000;  11,14701;-9999,00000;  27,84900;  31,53800;  -5,35000;   0,00000;  30,93308;   0,00000;1006,55840;   4,22592;   0,00000;  90,26833;-9999,00000;   0,00000;  12,54742;   0,00000
2021-01-17 20:00:00; 0,00000;   0,00000;   0,00000; 282,22845;-9999,00000;  27,84900;  31,53800;  -6,71667;   0,00000;  30,94299;   0,00000;1007,13330;   4,22533;   0,00000;  93,05001;-9999,00000;   0,00000;  12,53742;   0,00000
2021-01-17 17:00:00; 0,00000;   0,00000;   0,00000;  33,11098;-9999,00000;  27,84900;  31,45866;  -3,31667;   0,00000;  30,94299;   0,00000;1005,48340;   4,22733;   0,00000;  85,69916;-9999,00000;   0,00000;  12,56342;   0,00000
2021-01-17 18:00:00; 0,00000; 356,91666;   0,00000;  33,10861;-9999,00000;  27,84900;  31,53800;  -3,67273;   0,00000;  30,94299;   0,00000;1006,06354;   4,22683;   0,00000;  86,85273;-9999,00000;   0,00000;  12,55975;   0,00000
2021-01-17 15:00:00; 3,27273;1410,50000;   3,72208;  21,15715;-9999,00000;  27,84900;  31,41900;  -2,83636;   2,27273;  30,94299;   0,00000;1003,93634;   4,06875;   0,27273;  83,58182;-9999,00000;   0,00000;  12,50183;   0,00000
2021-01-17 16:00:00; 0,50000;   0,00000;   0,00000;  33,13752;-9999,00000;  27,84900;  31,41900;  -3,10000;   0,00000;  30,94299;   0,00000;1004,62500;   4,22825;   0,00000;  84,64082;-9999,00000;   0,00000;  12,57500;   0,00000
2021-01-17 14:00:00; 6,08333;3895,00000;  13,83492;  21,32044;-9999,00000;  27,84900;  31,41900;  -2,66667;  35,41667;  30,94299;   0,00000;1003,25836;   4,23008;   1,00000;  83,72583;-9999,00000;   0,00000;  12,57617;   0,00000
2021-01-17 12:00:00; 5,09091;3895,00000;  16,70842;   2,46940;-9999,00000;  27,83818;  31,26754;  -2,50833;  94,58334;  30,93218;   0,00000;1002,28326;   4,23058;   0,27273;  85,90583;-9999,00000;   0,00000;  12,60625;   0,00000
2021-01-17 13:00:00; 5,66667;3895,00000;  16,03142; 359,08493;-9999,00000;  27,84900;  31,34958;  -2,55833;  73,33334;  30,94299;   0,00000;1002,68330;   4,22975;   1,00000;  85,85917;-9999,00000;   0,00000;  12,60000;   0,00000
2021-01-17 08:00:00; 2,66667;3895,00000;  16,86500; 303,37460;-9999,00000;  27,84900;  31,29008;  -3,26364; 121,36364;  30,94299;   0,00000;1002,33630;   4,23217;   0,00000;  88,11000;-9999,00000;   0,00000;  12,69325;   0,00000
2021-01-17 09:00:00; 6,66667;3895,00000;  16,87392; 324,70905;-9999,00000;  27,84900;  31,27836;  -2,88333; 145,41667;  30,94299;   0,00000;1002,51660;   4,23133;   1,41667;  85,85416;-9999,00000;   0,01808;  12,71258;   0,00000
2021-01-17 10:00:00; 8,54546;3895,00000;  16,84625; 330,43265;-9999,00000;  27,84900;  31,29008;  -2,55833; 135,41667;  30,94299;   0,00000;1002,51680;   4,23108;   2,00000;  82,30999;-9999,00000;   0,00000;  12,68417;   0,00000
2021-01-17 06:00:00; 1,66667;2790,41670;   8,12267; 295,29153;-9999,00000;  27,84900;  31,18100;  -4,50833;   6,25000;  30,94299;   0,00000;1001,90840;   4,23450;   0,00000;  91,89334;-9999,00000;   0,00000;  12,57542;   0,00000
2021-01-17 07:00:00; 0,18182;3895,00000;  16,20450; 294,57750;-9999,00000;  27,84900;  31,18100;  -4,38333;  55,00000;  30,94299;   0,00000;1002,24994;   4,23250;   0,00000;  90,65417;-9999,00000;   0,00000;  12,56383;   0,00000
2021-01-17 02:00:00; 1,41667;   0,00000;   0,00000; 278,71085;-9999,00000;  27,84900;  31,18100;  -4,61818;   0,00000;  30,94299;   0,00000;1002,89996;   4,23825;   0,00000;  92,35000;-9999,00000;   0,00000;  12,61958;   0,00000
2021-01-17 03:00:00; 3,63636; 153,83333;   0,00000; 275,60352;-9999,00000;  27,84900;  31,18100;  -4,42500;   0,00000;  30,94299;   0,00000;1002,36670;   4,23700;   0,09091;  92,56333;-9999,00000;   0,00000;  12,60500;   0,00000
2021-01-17 04:00:00; 4,75000;   4,58333;   0,00000; 284,80680;-9999,00000;  27,84900;  31,18100;  -4,33333;   0,00000;  30,94299;   0,00000;1002,03340;   4,23533;   0,25000;  92,49000;-9999,00000;   0,00000;  12,58750;   0,00000
2021-01-17 05:00:00; 3,09091; 333,66666;   0,04783; 291,23227;-9999,00000;  27,84900;  31,18100;  -4,37273;   0,00000;  30,94299;   0,00000;1001,80900;   4,23317;   0,18182;  92,19817;-9999,00000;   0,00000;  12,57833;   0,00000
2021-01-17 11:00:00; 7,66667;3895,00000;  16,85500; 350,07422;-9999,00000;  27,83908;  31,29008;  -2,53636; 125,00000;  30,92316;   0,00000;1002,39100;   4,23042;   1,66667;  84,14364;-9999,00000;   0,00000;  12,66092;   0,00000
2021-01-16 23:00:00; 4,50000;   0,16667;   0,00000; 303,99985;-9999,00000;  27,92833;  31,18100;  -4,01818;   0,00000;  30,97275;   0,00000;1003,90910;   4,24025;   0,41667;  84,95545;-9999,00000;   0,00000;  12,67500;   0,00000
2021-01-17 00:00:00; 2,36364; 491,08334;   0,00000; 301,54180;-9999,00000;  27,90309;  31,18100;  -4,30000;   0,00000;  30,94299;   0,00000;1003,70000;   4,24000;   0,00000;  91,10500;-9999,00000;   0,00000;  12,65900;   0,00000
2021-01-17 01:00:00; 1,83333; 650,58330;   0,00000; 286,48706;-9999,00000;  27,84900;  31,18100;  -4,57500;   0,00000;  30,94299;   0,00000;1003,55835;   4,23825;   0,00000;  92,16583;-9999,00000;   0,00000;  12,63850;   0,00000
2021-01-16 20:00:00; 2,90909;   0,00000;   0,00000; 312,15115;-9999,00000;  27,84900;  31,24050;  -5,08182;   0,00000;  31,06200;   0,00000;1004,89996;   4,24242;   0,00000;  84,17000;-9999,00000;   0,00000;  12,70292;   0,00000
2021-01-16 21:00:00; 3,58333;   0,00000;   0,00000; 306,63626;-9999,00000;  27,84900;  31,18100;  -4,19167;   0,00000;  31,06200;   0,00000;1004,63330;   4,24025;   0,25000;  81,41500;-9999,00000;   0,00000;  12,69375;   0,00000
2021-01-16 22:00:00; 4,18182; 150,83333;   0,00000; 308,48440;-9999,00000;  27,84900;  31,18100;  -3,93333;   0,00000;  31,06200;   0,00000;1004,29170;   4,23992;   0,63636;  80,23333;-9999,00000;   0,00000;  12,68383;   0,00000
2021-01-16 19:00:00; 0,00000;   0,00000;   0,00000; 329,38410;-9999,00000;  27,84900;  31,29999;  -6,23333;   0,00000;  31,06200;   0,00000;1005,16670;   4,24375;   0,00000;  86,25250;-9999,00000;   0,00000;  12,71658;   0,00000
2021-01-16 18:00:00; 0,00000;  14,75000;   0,00000; 329,38410;-9999,00000;  27,84900;  31,28918;  -5,75833;   0,00000;  31,07281;   0,00000;1005,23334;   4,24575;   0,00000;  83,27417;-9999,00000;   0,00000;  12,74033;   0,00000
2021-01-16 17:00:00; 2,54545; 649,66670;   0,00000; 327,57065;-9999,00000;  27,84900;  31,19092;  -4,82727;   0,00000;  31,14133;   0,00000;1005,35450;   4,24600;   0,00000;  83,78000;-9999,00000;   0,00000;  12,75633;   0,00000
2021-01-16 15:00:00; 0,00000;2272,00000;   6,95058;  40,82129;-9999,00000;  27,84900;  31,18100;  -4,15833;   5,41667;  31,18100;   0,00000;1005,19170;   4,16592;   0,00000;  90,90417;-9999,00000;   0,00000;  12,77025;   0,00000
2021-01-16 16:00:00; 0,41667; 153,33333;   0,00000;  18,00504;-9999,00000;  27,84900;  31,18100;  -5,34167;   0,00000;  31,18100;   0,00000;1005,47504;   4,24700;   0,00000;  92,78916;-9999,00000;   0,00000;  12,78542;   0,00000
2021-01-16 13:00:00; 6,72727;3895,00000;  16,24875;   4,78677;-9999,00000;  27,84900;  31,00250;  -2,06667;  33,33333;  31,21075;   0,00000;1004,94165;   4,25200;   2,00000;  83,09500;-9999,00000;   0,00000;  12,98592;   0,00000
